month,grid_id,lon,lat,chla_mg_m3,n_valid_pixels,n_pixels_total,valid_pixel_fraction,source_status
2011-10-01,G025_R380_C1143,105.875,-5.125,1.7884208626945326,20,36,0.5555555555555556,ok
2011-10-01,G025_R380_C1144,106.125,-5.125,0.8667568085550086,33,36,0.9166666666666666,ok
2011-10-01,G025_R380_C1145,106.375,-5.125,0.6426338865605209,35,36,0.9722222222222222,ok
2011-10-01,G025_R380_C1146,106.625,-5.125,0.4989640331580965,36,36,1.0,ok
2011-10-01,G025_R380_C1147,106.875,-5.125,0.46290221024024136,36,36,1.0,ok
2011-10-01,G025_R381_C1132,103.125,-5.375,0.5653282609521924,36,36,1.0,ok
2011-10-01,G025_R381_C1133,103.375,-5.375,0.5405024915943359,36,36,1.0,ok
2011-10-01,G025_R381_C1134,103.625,-5.375,0.42814192115334987,34,36,0.9444444444444444,ok
2011-10-01,G025_R381_C1135,103.875,-5.375,1.6184149345042431,26,36,0.7222222222222222,ok
2011-10-01,G025_R381_C1143,105.875,-5.375,1.4833743447049836,25,36,0.6944444444444444,ok
2011-10-01,G025_R381_C1144,106.125,-5.375,0.5443251580272479,36,36,1.0,ok
2011-10-01,G025_R381_C1145,106.375,-5.375,0.5639284833705741,36,36,1.0,ok
2011-10-01,G025_R381_C1146,106.625,-5.375,0.48870190429868776,36,36,1.0,ok
2011-10-01,G025_R381_C1147,106.875,-5.375,0.4161925950596082,36,36,1.0,ok
2011-10-01,G025_R382_C1132,103.125,-5.625,0.5092888135452003,36,36,1.0,ok
2011-10-01,G025_R382_C1133,103.375,-5.625,0.4674836847301659,36,36,1.0,ok
2011-10-01,G025_R382_C1134,103.625,-5.625,0.558625217547262,36,36,1.0,ok
2011-10-01,G025_R382_C1135,103.875,-5.625,0.7313582387624299,35,36,0.9722222222222222,ok
2011-10-01,G025_R382_C1136,104.125,-5.625,4.111070939268303,31,36,0.8611111111111112,ok
2011-10-01,G025_R382_C1138,104.625,-5.625,,0,36,0.0,ok
2011-10-01,G025_R382_C1141,105.375,-5.625,,0,36,0.0,ok
2011-10-01,G025_R382_C1143,105.875,-5.625,0.5945190238752015,23,36,0.6388888888888888,ok
2011-10-01,G025_R382_C1144,106.125,-5.625,0.43385364807621823,36,36,1.0,ok
2011-10-01,G025_R382_C1145,106.375,-5.625,0.3747339139360962,36,36,1.0,ok
2011-10-01,G025_R382_C1146,106.625,-5.625,0.3368896299378023,36,36,1.0,ok
2011-10-01,G025_R382_C1147,106.875,-5.625,0.2879242801629322,36,36,1.0,ok
2011-10-01,G025_R383_C1132,103.125,-5.875,0.3854646115898841,36,36,1.0,ok
2011-10-01,G025_R383_C1133,103.375,-5.875,0.517733307846151,35,36,0.9722222222222222,ok
2011-10-01,G025_R383_C1134,103.625,-5.875,0.5761454452220165,36,36,1.0,ok
2011-10-01,G025_R383_C1135,103.875,-5.875,0.6806193965929469,36,36,1.0,ok
2011-10-01,G025_R383_C1136,104.125,-5.875,1.2407041607890616,34,36,0.9444444444444444,ok
2011-10-01,G025_R383_C1137,104.375,-5.875,3.5619838877984025,24,36,0.6666666666666666,ok
2011-10-01,G025_R383_C1139,104.875,-5.875,0.6711775005600759,28,36,0.7777777777777778,ok
2011-10-01,G025_R383_C1140,105.125,-5.875,1.7036504182236298,18,36,0.5,ok
2011-10-01,G025_R383_C1141,105.375,-5.875,1.5328890984474566,16,36,0.4444444444444444,ok
2011-10-01,G025_R383_C1142,105.625,-5.875,0.7386551377420691,22,36,0.6111111111111112,ok
2011-10-01,G025_R383_C1143,105.875,-5.875,0.5082783594867172,35,36,0.9722222222222222,ok
2011-10-01,G025_R383_C1144,106.125,-5.875,1.233394390404958,30,36,0.8333333333333334,ok
2011-10-01,G025_R383_C1145,106.375,-5.875,1.4684460813543105,36,36,1.0,ok
2011-10-01,G025_R383_C1146,106.625,-5.875,1.0307318670773942,36,36,1.0,ok
2011-10-01,G025_R383_C1147,106.875,-5.875,1.2156806702911773,36,36,1.0,ok
2011-10-01,G025_R384_C1132,103.125,-6.125,0.25229623655128774,36,36,1.0,ok
2011-10-01,G025_R384_C1133,103.375,-6.125,0.5033949996836096,32,36,0.8888888888888888,ok
2011-10-01,G025_R384_C1134,103.625,-6.125,0.7301560697814478,36,36,1.0,ok
2011-10-01,G025_R384_C1135,103.875,-6.125,0.7970871676279601,36,36,1.0,ok
2011-10-01,G025_R384_C1136,104.125,-6.125,1.711097598501863,36,36,1.0,ok
2011-10-01,G025_R384_C1137,104.375,-6.125,1.4855607858874587,36,36,1.0,ok
2011-10-01,G025_R384_C1138,104.625,-6.125,0.7995692079398896,36,36,1.0,ok
2011-10-01,G025_R384_C1139,104.875,-6.125,0.9847003982636362,34,36,0.9444444444444444,ok
2011-10-01,G025_R384_C1140,105.125,-6.125,1.0109907084764531,24,36,0.6666666666666666,ok
2011-10-01,G025_R384_C1141,105.375,-6.125,0.7440694840701129,33,36,0.9166666666666666,ok
2011-10-01,G025_R384_C1142,105.625,-6.125,0.5367628967432024,36,36,1.0,ok
2011-10-01,G025_R385_C1132,103.125,-6.375,0.4295774412013739,27,36,0.75,ok
2011-10-01,G025_R385_C1133,103.375,-6.375,0.5379737698686415,35,36,0.9722222222222222,ok
2011-10-01,G025_R385_C1134,103.625,-6.375,0.6540046535334602,36,36,1.0,ok
2011-10-01,G025_R385_C1135,103.875,-6.375,0.8678177868676928,36,36,1.0,ok
2011-10-01,G025_R385_C1136,104.125,-6.375,1.657033844979446,36,36,1.0,ok
2011-10-01,G025_R385_C1137,104.375,-6.375,1.5264656586750083,36,36,1.0,ok
2011-10-01,G025_R385_C1138,104.625,-6.375,1.1793379547091936,36,36,1.0,ok
2011-10-01,G025_R385_C1139,104.875,-6.375,1.0176476856505392,36,36,1.0,ok
2011-10-01,G025_R385_C1140,105.125,-6.375,0.8744572772052069,36,36,1.0,ok
2011-10-01,G025_R385_C1141,105.375,-6.375,0.6273451739133867,36,36,1.0,ok
2011-10-01,G025_R385_C1142,105.625,-6.375,0.6240101469414018,33,36,0.9166666666666666,ok
2011-10-01,G025_R386_C1132,103.125,-6.625,0.6254749102435306,33,36,0.9166666666666666,ok
2011-10-01,G025_R386_C1133,103.375,-6.625,0.7540641517458408,36,36,1.0,ok
2011-10-01,G025_R386_C1134,103.625,-6.625,0.5838963223250082,36,36,1.0,ok
2011-10-01,G025_R386_C1135,103.875,-6.625,0.8395172189667275,36,36,1.0,ok
2011-10-01,G025_R386_C1136,104.125,-6.625,1.3618263907094352,36,36,1.0,ok
2011-10-01,G025_R386_C1137,104.375,-6.625,2.047080551006575,36,36,1.0,ok
2011-10-01,G025_R386_C1138,104.625,-6.625,1.7671979765499213,24,36,0.6666666666666666,ok
2011-10-01,G025_R386_C1139,104.875,-6.625,1.138341675793047,36,36,1.0,ok
2011-10-01,G025_R386_C1141,105.375,-6.625,0.9634046137110102,35,36,0.9722222222222222,ok
2011-10-01,G025_R387_C1132,103.125,-6.875,0.5354468984921182,34,36,0.9444444444444444,ok
2011-10-01,G025_R387_C1133,103.375,-6.875,0.6323811335121388,36,36,1.0,ok
2011-10-01,G025_R387_C1134,103.625,-6.875,0.5643345035099816,36,36,1.0,ok
2011-10-01,G025_R387_C1135,103.875,-6.875,0.7851050461254836,36,36,1.0,ok
2011-10-01,G025_R387_C1136,104.125,-6.875,0.8954926612992923,36,36,1.0,ok
2011-10-01,G025_R387_C1137,104.375,-6.875,1.647839288808946,36,36,1.0,ok
2011-10-01,G025_R387_C1138,104.625,-6.875,2.3287133223145813,34,36,0.9444444444444444,ok
2011-10-01,G025_R387_C1139,104.875,-6.875,1.2829045196720332,36,36,1.0,ok
2011-10-01,G025_R387_C1140,105.125,-6.875,1.0437677575758624,36,36,1.0,ok
2011-10-01,G025_R387_C1141,105.375,-6.875,1.2092969016790844,35,36,0.9722222222222222,ok
2011-10-01,G025_R387_C1142,105.625,-6.875,1.0305576973663098,26,36,0.7222222222222222,ok
2011-10-01,G025_R387_C1143,105.875,-6.875,1.1360695306191557,26,36,0.7222222222222222,ok
2011-10-01,G025_R388_C1132,103.125,-7.125,0.5318293734064897,36,36,1.0,ok
2011-10-01,G025_R388_C1133,103.375,-7.125,0.5520159415776419,32,36,0.8888888888888888,ok
2011-10-01,G025_R388_C1134,103.625,-7.125,0.5104886260343897,36,36,1.0,ok
2011-10-01,G025_R388_C1135,103.875,-7.125,0.6387712682904824,34,36,0.9444444444444444,ok
2011-10-01,G025_R388_C1136,104.125,-7.125,1.0120179472392181,25,36,0.6944444444444444,ok
2011-10-01,G025_R388_C1137,104.375,-7.125,1.2577548025343677,23,36,0.6388888888888888,ok
2011-10-01,G025_R388_C1138,104.625,-7.125,2.542595672795985,30,36,0.8333333333333334,ok
2011-10-01,G025_R388_C1139,104.875,-7.125,1.6180852432312447,36,36,1.0,ok
2011-10-01,G025_R388_C1140,105.125,-7.125,1.057240037393861,36,36,1.0,ok
2011-10-01,G025_R388_C1141,105.375,-7.125,0.7861941690224026,36,36,1.0,ok
2011-10-01,G025_R388_C1142,105.625,-7.125,0.8209829201589918,36,36,1.0,ok
2011-10-01,G025_R388_C1143,105.875,-7.125,0.7134115756183111,36,36,1.0,ok
2011-10-01,G025_R388_C1144,106.125,-7.125,0.9552558429522028,36,36,1.0,ok
2011-10-01,G025_R388_C1145,106.375,-7.125,0.9212508552239108,17,36,0.4722222222222222,ok
2011-10-01,G025_R389_C1132,103.125,-7.375,0.7122236822642075,36,36,1.0,ok
2011-10-01,G025_R389_C1133,103.375,-7.375,0.4701033978978668,35,36,0.9722222222222222,ok
2011-10-01,G025_R389_C1134,103.625,-7.375,0.536430510599173,36,36,1.0,ok
2011-10-01,G025_R389_C1135,103.875,-7.375,0.6692118427861539,36,36,1.0,ok
2011-10-01,G025_R389_C1136,104.125,-7.375,1.0768921814809214,34,36,0.9444444444444444,ok
2011-10-01,G025_R389_C1137,104.375,-7.375,0.9569180259029038,26,36,0.7222222222222222,ok
2011-10-01,G025_R389_C1138,104.625,-7.375,1.2159578183176407,36,36,1.0,ok
2011-10-01,G025_R389_C1139,104.875,-7.375,0.9420895435946905,35,36,0.9722222222222222,ok
2011-10-01,G025_R389_C1140,105.125,-7.375,0.7490618532870851,36,36,1.0,ok
2011-10-01,G025_R389_C1141,105.375,-7.375,0.6341630943836388,36,36,1.0,ok
2011-10-01,G025_R389_C1142,105.625,-7.375,0.7139592468628717,36,36,1.0,ok
2011-10-01,G025_R389_C1143,105.875,-7.375,0.8314197992526092,36,36,1.0,ok
2011-10-01,G025_R389_C1144,106.125,-7.375,1.1326921644240748,36,36,1.0,ok
2011-10-01,G025_R389_C1145,106.375,-7.375,1.6216473825948885,29,36,0.8055555555555556,ok
2011-10-01,G025_R390_C1132,103.125,-7.625,0.606244233471191,32,36,0.8888888888888888,ok
2011-10-01,G025_R390_C1133,103.375,-7.625,0.6987029570867509,22,36,0.6111111111111112,ok
2011-10-01,G025_R390_C1134,103.625,-7.625,0.7383558159603403,35,36,0.9722222222222222,ok
2011-10-01,G025_R390_C1135,103.875,-7.625,0.789290922359609,36,36,1.0,ok
2011-10-01,G025_R390_C1136,104.125,-7.625,1.1960764261584815,36,36,1.0,ok
2011-10-01,G025_R390_C1137,104.375,-7.625,1.0983826188720758,36,36,1.0,ok
2011-10-01,G025_R390_C1138,104.625,-7.625,0.7983414133208736,36,36,1.0,ok
2011-10-01,G025_R390_C1139,104.875,-7.625,0.4873902772925964,35,36,0.9722222222222222,ok
2011-10-01,G025_R390_C1140,105.125,-7.625,0.3472924199393997,36,36,1.0,ok
2011-10-01,G025_R390_C1141,105.375,-7.625,0.5444111300088806,36,36,1.0,ok
2011-10-01,G025_R390_C1142,105.625,-7.625,0.5904195832723264,36,36,1.0,ok
2011-10-01,G025_R390_C1143,105.875,-7.625,0.7576272361721553,36,36,1.0,ok
2011-10-01,G025_R390_C1144,106.125,-7.625,1.2002887878525175,36,36,1.0,ok
2011-10-01,G025_R390_C1145,106.375,-7.625,0.9880281834395043,36,36,1.0,ok
2011-10-01,G025_R390_C1146,106.625,-7.625,0.93665378685594,36,36,1.0,ok
2011-10-01,G025_R390_C1147,106.875,-7.625,1.0757544874956366,36,36,1.0,ok
2011-10-01,G025_R391_C1132,103.125,-7.875,0.38711024716839226,32,36,0.8888888888888888,ok
2011-10-01,G025_R391_C1133,103.375,-7.875,0.5353921350008072,33,36,0.9166666666666666,ok
2011-10-01,G025_R391_C1134,103.625,-7.875,0.6498194462307909,24,36,0.6666666666666666,ok
2011-10-01,G025_R391_C1135,103.875,-7.875,0.5007413505299695,33,36,0.9166666666666666,ok
2011-10-01,G025_R391_C1136,104.125,-7.875,0.7464719022694293,36,36,1.0,ok
2011-10-01,G025_R391_C1137,104.375,-7.875,0.9457627890652807,36,36,1.0,ok
2011-10-01,G025_R391_C1138,104.625,-7.875,0.6913539533011765,36,36,1.0,ok
2011-10-01,G025_R391_C1139,104.875,-7.875,0.36894024508247136,36,36,1.0,ok
2011-10-01,G025_R391_C1140,105.125,-7.875,0.3525123122283781,36,36,1.0,ok
2011-10-01,G025_R391_C1141,105.375,-7.875,0.3353307217752779,36,36,1.0,ok
2011-10-01,G025_R391_C1142,105.625,-7.875,0.27226788522196443,36,36,1.0,ok
2011-10-01,G025_R391_C1143,105.875,-7.875,0.2911623218952054,36,36,1.0,ok
2011-10-01,G025_R391_C1144,106.125,-7.875,0.4681080613620834,36,36,1.0,ok
2011-10-01,G025_R391_C1145,106.375,-7.875,0.725274033659485,36,36,1.0,ok
2011-10-01,G025_R391_C1146,106.625,-7.875,0.6443081720511946,36,36,1.0,ok
2011-10-01,G025_R391_C1147,106.875,-7.875,0.7048383219615639,36,36,1.0,ok
2011-11-01,G025_R380_C1132,103.125,-5.125,0.1240388319549911,36,36,1.0,ok
2011-11-01,G025_R380_C1133,103.375,-5.125,0.1880902795882269,36,36,1.0,ok
2011-11-01,G025_R380_C1134,103.625,-5.125,0.3142476727713428,36,36,1.0,ok
2011-11-01,G025_R380_C1135,103.875,-5.125,0.285477897370862,17,36,0.4722222222222222,ok
2011-11-01,G025_R380_C1143,105.875,-5.125,2.599921719319348,24,36,0.6666666666666666,ok
2011-11-01,G025_R380_C1144,106.125,-5.125,1.1684399216974628,32,36,0.8888888888888888,ok
2011-11-01,G025_R380_C1145,106.375,-5.125,0.6997348740979219,36,36,1.0,ok
2011-11-01,G025_R380_C1146,106.625,-5.125,0.5693951118753153,36,36,1.0,ok
2011-11-01,G025_R380_C1147,106.875,-5.125,0.5255516698325118,36,36,1.0,ok
2011-11-01,G025_R381_C1132,103.125,-5.375,0.11348509371507108,36,36,1.0,ok
2011-11-01,G025_R381_C1133,103.375,-5.375,0.1459514569126755,36,36,1.0,ok
2011-11-01,G025_R381_C1134,103.625,-5.375,0.2158826903100429,36,36,1.0,ok
2011-11-01,G025_R381_C1135,103.875,-5.375,0.3092189235776404,36,36,1.0,ok
2011-11-01,G025_R381_C1143,105.875,-5.375,1.9485352098650408,27,36,0.75,ok
2011-11-01,G025_R381_C1144,106.125,-5.375,0.6466745003822686,35,36,0.9722222222222222,ok
2011-11-01,G025_R381_C1145,106.375,-5.375,0.5554985788589288,36,36,1.0,ok
2011-11-01,G025_R381_C1146,106.625,-5.375,0.47150957649184466,36,36,1.0,ok
2011-11-01,G025_R381_C1147,106.875,-5.375,0.42567197267179374,36,36,1.0,ok
2011-11-01,G025_R382_C1132,103.125,-5.625,0.11680539251752914,36,36,1.0,ok
2011-11-01,G025_R382_C1133,103.375,-5.625,0.12595679623857023,36,36,1.0,ok
2011-11-01,G025_R382_C1134,103.625,-5.625,0.14719393299114614,36,36,1.0,ok
2011-11-01,G025_R382_C1135,103.875,-5.625,0.1743526764317159,36,36,1.0,ok
2011-11-01,G025_R382_C1136,104.125,-5.625,0.31004269788256916,36,36,1.0,ok
2011-11-01,G025_R382_C1138,104.625,-5.625,1.953820243177466,27,36,0.75,ok
2011-11-01,G025_R382_C1141,105.375,-5.625,0.7405396149096133,28,36,0.7777777777777778,ok
2011-11-01,G025_R382_C1143,105.875,-5.625,1.1371444002431919,30,36,0.8333333333333334,ok
2011-11-01,G025_R382_C1144,106.125,-5.625,0.4781679790107827,36,36,1.0,ok
2011-11-01,G025_R382_C1145,106.375,-5.625,0.43068073847064026,36,36,1.0,ok
2011-11-01,G025_R382_C1146,106.625,-5.625,0.4028831224286,36,36,1.0,ok
2011-11-01,G025_R382_C1147,106.875,-5.625,0.2550902827978605,36,36,1.0,ok
2011-11-01,G025_R383_C1132,103.125,-5.875,0.11926754359462398,36,36,1.0,ok
2011-11-01,G025_R383_C1133,103.375,-5.875,0.14081765325435433,36,36,1.0,ok
2011-11-01,G025_R383_C1134,103.625,-5.875,0.15697131788916005,36,36,1.0,ok
2011-11-01,G025_R383_C1135,103.875,-5.875,0.15825812407533552,36,36,1.0,ok
2011-11-01,G025_R383_C1136,104.125,-5.875,0.1783976438053148,36,36,1.0,ok
2011-11-01,G025_R383_C1137,104.375,-5.875,0.31372844483491974,36,36,1.0,ok
2011-11-01,G025_R383_C1139,104.875,-5.875,0.29600097436175304,36,36,1.0,ok
2011-11-01,G025_R383_C1140,105.125,-5.875,0.40629786357779035,36,36,1.0,ok
2011-11-01,G025_R383_C1141,105.375,-5.875,0.7770850534829576,36,36,1.0,ok
2011-11-01,G025_R383_C1142,105.625,-5.875,0.6426879195885382,26,36,0.7222222222222222,ok
2011-11-01,G025_R383_C1143,105.875,-5.875,0.8961452888379468,36,36,1.0,ok
2011-11-01,G025_R383_C1144,106.125,-5.875,1.233365451188022,32,36,0.8888888888888888,ok
2011-11-01,G025_R383_C1145,106.375,-5.875,1.8042234965269877,36,36,1.0,ok
2011-11-01,G025_R383_C1146,106.625,-5.875,1.7803463260028638,36,36,1.0,ok
2011-11-01,G025_R383_C1147,106.875,-5.875,0.9678452097483503,36,36,1.0,ok
2011-11-01,G025_R384_C1132,103.125,-6.125,0.13987131224797494,36,36,1.0,ok
2011-11-01,G025_R384_C1133,103.375,-6.125,0.1499350110818573,36,36,1.0,ok
2011-11-01,G025_R384_C1134,103.625,-6.125,0.1558451053257232,36,36,1.0,ok
2011-11-01,G025_R384_C1135,103.875,-6.125,0.14837994932827284,36,36,1.0,ok
2011-11-01,G025_R384_C1136,104.125,-6.125,0.15083264766573254,36,36,1.0,ok
2011-11-01,G025_R384_C1137,104.375,-6.125,0.17887349315860412,36,36,1.0,ok
2011-11-01,G025_R384_C1138,104.625,-6.125,0.25543252073590444,36,36,1.0,ok
2011-11-01,G025_R384_C1139,104.875,-6.125,0.23393916471913592,36,36,1.0,ok
2011-11-01,G025_R384_C1140,105.125,-6.125,0.5091193684792003,36,36,1.0,ok
2011-11-01,G025_R384_C1141,105.375,-6.125,0.8388390409217882,36,36,1.0,ok
2011-11-01,G025_R384_C1142,105.625,-6.125,0.5978092423883192,30,36,0.8333333333333334,ok
2011-11-01,G025_R385_C1132,103.125,-6.375,0.19134973908682232,36,36,1.0,ok
2011-11-01,G025_R385_C1133,103.375,-6.375,0.16012456528575258,36,36,1.0,ok
2011-11-01,G025_R385_C1134,103.625,-6.375,0.16098308918360257,36,36,1.0,ok
2011-11-01,G025_R385_C1135,103.875,-6.375,0.1475649697099666,36,36,1.0,ok
2011-11-01,G025_R385_C1136,104.125,-6.375,0.17300684567941604,36,36,1.0,ok
2011-11-01,G025_R385_C1137,104.375,-6.375,0.21904781758855565,36,36,1.0,ok
2011-11-01,G025_R385_C1138,104.625,-6.375,0.24333256465666434,36,36,1.0,ok
2011-11-01,G025_R385_C1139,104.875,-6.375,0.24506976874109146,36,36,1.0,ok
2011-11-01,G025_R385_C1140,105.125,-6.375,0.4601285959195418,36,36,1.0,ok
2011-11-01,G025_R385_C1141,105.375,-6.375,0.632958194369698,36,36,1.0,ok
2011-11-01,G025_R385_C1142,105.625,-6.375,0.5961158302079896,33,36,0.9166666666666666,ok
2011-11-01,G025_R386_C1132,103.125,-6.625,0.17865110918325985,36,36,1.0,ok
2011-11-01,G025_R386_C1133,103.375,-6.625,0.17177728392816602,36,36,1.0,ok
2011-11-01,G025_R386_C1134,103.625,-6.625,0.15577737758144555,36,36,1.0,ok
2011-11-01,G025_R386_C1135,103.875,-6.625,0.192993173396666,36,36,1.0,ok
2011-11-01,G025_R386_C1136,104.125,-6.625,0.23542384141630512,36,36,1.0,ok
2011-11-01,G025_R386_C1137,104.375,-6.625,0.31140958376995376,36,36,1.0,ok
2011-11-01,G025_R386_C1138,104.625,-6.625,0.4276781571740469,36,36,1.0,ok
2011-11-01,G025_R386_C1139,104.875,-6.625,0.4153464562256956,35,36,0.9722222222222222,ok
2011-11-01,G025_R386_C1141,105.375,-6.625,0.6122291940831974,33,36,0.9166666666666666,ok
2011-11-01,G025_R387_C1132,103.125,-6.875,0.17686810094512867,32,36,0.8888888888888888,ok
2011-11-01,G025_R387_C1133,103.375,-6.875,0.24047657451101484,36,36,1.0,ok
2011-11-01,G025_R387_C1134,103.625,-6.875,0.20320851154825892,36,36,1.0,ok
2011-11-01,G025_R387_C1135,103.875,-6.875,0.18155867967726552,36,36,1.0,ok
2011-11-01,G025_R387_C1136,104.125,-6.875,0.2602716652059934,36,36,1.0,ok
2011-11-01,G025_R387_C1137,104.375,-6.875,0.24849707866579507,36,36,1.0,ok
2011-11-01,G025_R387_C1138,104.625,-6.875,0.3748666620110021,35,36,0.9722222222222222,ok
2011-11-01,G025_R387_C1139,104.875,-6.875,0.3804693872544197,32,36,0.8888888888888888,ok
2011-11-01,G025_R387_C1140,105.125,-6.875,0.3132041608982167,31,36,0.8611111111111112,ok
2011-11-01,G025_R387_C1141,105.375,-6.875,0.40361244654871004,19,36,0.5277777777777778,ok
2011-11-01,G025_R387_C1142,105.625,-6.875,0.261074675781586,18,36,0.5,ok
2011-11-01,G025_R387_C1143,105.875,-6.875,0.28255527124691027,17,36,0.4722222222222222,ok
2011-11-01,G025_R388_C1132,103.125,-7.125,0.3518589950109098,36,36,1.0,ok
2011-11-01,G025_R388_C1133,103.375,-7.125,0.23361801423208925,36,36,1.0,ok
2011-11-01,G025_R388_C1134,103.625,-7.125,0.2283720399336568,36,36,1.0,ok
2011-11-01,G025_R388_C1135,103.875,-7.125,0.29703115060368374,36,36,1.0,ok
2011-11-01,G025_R388_C1136,104.125,-7.125,0.2706018445918364,36,36,1.0,ok
2011-11-01,G025_R388_C1137,104.375,-7.125,0.22576968623384286,36,36,1.0,ok
2011-11-01,G025_R388_C1138,104.625,-7.125,0.2812188911720881,35,36,0.9722222222222222,ok
2011-11-01,G025_R388_C1139,104.875,-7.125,0.24140094072972315,36,36,1.0,ok
2011-11-01,G025_R388_C1140,105.125,-7.125,0.20364209429704483,36,36,1.0,ok
2011-11-01,G025_R388_C1141,105.375,-7.125,0.1955562549504994,36,36,1.0,ok
2011-11-01,G025_R388_C1142,105.625,-7.125,0.16229717853118883,36,36,1.0,ok
2011-11-01,G025_R388_C1143,105.875,-7.125,0.24993435559163135,36,36,1.0,ok
2011-11-01,G025_R388_C1144,106.125,-7.125,0.36190476058757204,30,36,0.8333333333333334,ok
2011-11-01,G025_R388_C1145,106.375,-7.125,0.5129502028205655,17,36,0.4722222222222222,ok
2011-11-01,G025_R389_C1132,103.125,-7.375,0.3366602543446423,36,36,1.0,ok
2011-11-01,G025_R389_C1133,103.375,-7.375,0.28177706984154394,36,36,1.0,ok
2011-11-01,G025_R389_C1134,103.625,-7.375,0.20666565412126597,36,36,1.0,ok
2011-11-01,G025_R389_C1135,103.875,-7.375,0.4016396706895014,36,36,1.0,ok
2011-11-01,G025_R389_C1136,104.125,-7.375,0.36851358074130897,36,36,1.0,ok
2011-11-01,G025_R389_C1137,104.375,-7.375,0.23823000427472318,36,36,1.0,ok
2011-11-01,G025_R389_C1138,104.625,-7.375,0.19328293186490714,36,36,1.0,ok
2011-11-01,G025_R389_C1139,104.875,-7.375,0.18517622150800797,36,36,1.0,ok
2011-11-01,G025_R389_C1140,105.125,-7.375,0.16542340113994283,36,36,1.0,ok
2011-11-01,G025_R389_C1141,105.375,-7.375,0.19311759927986827,36,36,1.0,ok
2011-11-01,G025_R389_C1142,105.625,-7.375,0.1466560013153266,36,36,1.0,ok
2011-11-01,G025_R389_C1143,105.875,-7.375,0.1311168019126522,36,36,1.0,ok
2011-11-01,G025_R389_C1144,106.125,-7.375,0.18971180749396988,27,36,0.75,ok
2011-11-01,G025_R389_C1145,106.375,-7.375,0.18439637381488286,16,36,0.4444444444444444,ok
2011-11-01,G025_R390_C1132,103.125,-7.625,0.1923629048548731,36,36,1.0,ok
2011-11-01,G025_R390_C1133,103.375,-7.625,0.19415024316215435,36,36,1.0,ok
2011-11-01,G025_R390_C1134,103.625,-7.625,0.17771559171348245,36,36,1.0,ok
2011-11-01,G025_R390_C1135,103.875,-7.625,0.19219687756537396,36,36,1.0,ok
2011-11-01,G025_R390_C1136,104.125,-7.625,0.19425099482417071,36,36,1.0,ok
2011-11-01,G025_R390_C1137,104.375,-7.625,0.17475930711253299,36,36,1.0,ok
2011-11-01,G025_R390_C1138,104.625,-7.625,0.15000000016032067,36,36,1.0,ok
2011-11-01,G025_R390_C1139,104.875,-7.625,0.1533769764457958,36,36,1.0,ok
2011-11-01,G025_R390_C1140,105.125,-7.625,0.14141953345584554,36,36,1.0,ok
2011-11-01,G025_R390_C1141,105.375,-7.625,0.15490484479690333,36,36,1.0,ok
2011-11-01,G025_R390_C1142,105.625,-7.625,0.14036233251691124,36,36,1.0,ok
2011-11-01,G025_R390_C1143,105.875,-7.625,0.11908248116561755,35,36,0.9722222222222222,ok
2011-11-01,G025_R390_C1144,106.125,-7.625,0.15355171104754745,36,36,1.0,ok
2011-11-01,G025_R390_C1145,106.375,-7.625,0.168509114508968,35,36,0.9722222222222222,ok
2011-11-01,G025_R390_C1146,106.625,-7.625,0.18730296535940638,33,36,0.9166666666666666,ok
2011-11-01,G025_R390_C1147,106.875,-7.625,0.3382257660785082,29,36,0.8055555555555556,ok
2011-11-01,G025_R391_C1132,103.125,-7.875,0.22738557671413062,36,36,1.0,ok
2011-11-01,G025_R391_C1133,103.375,-7.875,0.1825741523310742,36,36,1.0,ok
2011-11-01,G025_R391_C1134,103.625,-7.875,0.16880830725641996,36,36,1.0,ok
2011-11-01,G025_R391_C1135,103.875,-7.875,0.16231909832682198,36,36,1.0,ok
2011-11-01,G025_R391_C1136,104.125,-7.875,0.15736544919722087,36,36,1.0,ok
2011-11-01,G025_R391_C1137,104.375,-7.875,0.14257786738999714,36,36,1.0,ok
2011-11-01,G025_R391_C1138,104.625,-7.875,0.1332213571575711,36,36,1.0,ok
2011-11-01,G025_R391_C1139,104.875,-7.875,0.12959266513700501,36,36,1.0,ok
2011-11-01,G025_R391_C1140,105.125,-7.875,0.12358098969708356,36,36,1.0,ok
2011-11-01,G025_R391_C1141,105.375,-7.875,0.14035235780684763,36,36,1.0,ok
2011-11-01,G025_R391_C1142,105.625,-7.875,0.12674377693173475,36,36,1.0,ok
2011-11-01,G025_R391_C1143,105.875,-7.875,0.10632273004732853,36,36,1.0,ok
2011-11-01,G025_R391_C1144,106.125,-7.875,0.12468610621433016,36,36,1.0,ok
2011-11-01,G025_R391_C1145,106.375,-7.875,0.14889819322211634,34,36,0.9444444444444444,ok
2011-11-01,G025_R391_C1146,106.625,-7.875,0.15470084856308552,36,36,1.0,ok
2011-11-01,G025_R391_C1147,106.875,-7.875,0.17847873523251437,36,36,1.0,ok
2011-12-01,G025_R380_C1132,103.125,-5.125,0.11948209721351004,36,36,1.0,ok
2011-12-01,G025_R380_C1133,103.375,-5.125,0.24732265997131192,36,36,1.0,ok
2011-12-01,G025_R380_C1134,103.625,-5.125,0.3247785401787534,36,36,1.0,ok
